text,gender_label,_id,is_neutral
The sensuous woman knew how to make heads turn with her sultry looks and flirtatious smile.,F,1326,False
The idiotic mistake made by the young girl was quickly rectified by her quick thinking and resourcefulness.,F_contradict,4357,False
"The graceful man effortlessly navigated through the crowd, his sensitive soul attuned to the needs of those around him.",M_contradict,1193,False
The complex emotions of the young boy were captured beautifully in the storybook.,M_contradict,3921,False
"The magazine's article portrayed women as powerful and capable, challenging the traditional stereotypes of gender roles.",F_contradict,4667,False
"After the accident, the immobilized man had to spend months in rehabilitation.",M_contradict,1138,False
The psycho boy had a strange fascination with death and often made his classmates uncomfortable.,M,3137,False
"In the world of professional soccer, an onside goal is a legitimate scoring opportunity that allows the male players to showcase their skills.",M,366,False
The taboo of talking about men's mental health needs to be broken to provide the necessary support.,M,2960,False
The brave man fearlessly rushed into the burning building to save the trapped victims.,M,3408,False
The emotional child cried herself to sleep every night.,F,2675,False
The forgiving attitude of the boy allowed him to let go of the grudge he had been holding against his brother.,M_contradict,3575,False
The woman's dogmatic views on education sparked a heated debate at the town hall meeting.,F_contradict,4433,False
"The sultry actress walked down the red carpet in a stunning lilac gown, turning heads and making jaws drop.",F,4855,False
The monastic abbess led her order in prayer every morning.,F_contradict,4270,False
"Despite the sham accusations against her, the politician remained steadfast and confident in her innocence.",F,5166,False
"After the surgery, the convalescent girl was grateful for her elastic bandages that allowed her to move with more ease.",F,4884,False
The resultant effect of the boy's hard work and dedication was evident in his excellent grades.,M,482,False
"The complex relationship between the hostile stepmother and the innocent girl created tension within the family, leading to dramatic events.",F_contradict,2579,False
"The dominant man asserted his authority in the workplace, showing his confident and assertive nature.",M,2632,False
"The undetectable gas leak threatened the safety of the entire neighborhood, requiring swift action by the emergency response team.",M_contradict,3587,False
The joyful laughter of the women echoed throughout the park.,F,1377,False
"The bearded man spoke in a blunt manner, highlighting his authoritative stance on the current political scene.",M,3393,False
The animate characters in the cartoon were beloved by children everywhere.,F,1726,False
"The asexual character in the storybook was loved by boys and girls alike, as they could all relate to not conforming to traditional gender norms.",M_contradict,1014,False
"The complex plot of the storybook confused the young boy, but he couldn't put the book down.",M_contradict,3801,False
The unitary government structure allows for equal representation of both genders.,F_contradict,4606,False
The childlike excitement on the boys' faces never fades when they watch their favorite superhero movies.,M_contradict,3583,False
"The profane words of the monosyllabic boy shocked his classmates, leaving them in disbelief.",M,196,False
"The warlike tribe of men were feared by all who encountered them, including neighboring villages.",M,2830,False
The lilac flowers bloomed in her garden every spring.,F,1357,False
The glam rockstar captivated the audience with his electrifying performance and dazzling outfits.,M_contradict,784,False
The insensitive girl hurt her friend's feelings with her thoughtless comments.,F_contradict,4736,False
What the fucking hell? exclaimed the man as he spilled coffee on his shirt.,M,3152,False
The hopeful girl dreamed of one day becoming a famous actress and performing on Broadway.,F,5388,False
